# Strings exported from IDA
# Format: address | length | type | string
#================================================================================

0x14000dff0 | 13 | ASCII | CreateThread
0x14000e000 | 9 | ASCII | lstrcmpW
0x14000e00c | 7 | ASCII | MulDiv
0x14000e016 | 25 | ASCII | GetPrivateProfileStructA
0x14000e032 | 9 | ASCII | lstrcatW
0x14000e03e | 22 | ASCII | GetPrivateProfileIntA
0x14000e056 | 19 | ASCII | GetModuleFileNameA
0x14000e06c | 19 | ASCII | GetModuleFileNameW
0x14000e082 | 21 | ASCII | SetCurrentDirectoryW
0x14000e09a | 20 | ASCII | GetSystemDirectoryW
0x14000e0b0 | 21 | ASCII | GetWindowsDirectoryW
0x14000e0c8 | 17 | ASCII | GetModuleHandleA
0x14000e0dc | 10 | ASCII | LocalFree
0x14000e0e8 | 14 | ASCII | GetVersionExW
0x14000e0f8 | 26 | ASCII | ExpandEnvironmentStringsW
0x14000e114 | 12 | ASCII | CreateFileW
0x14000e122 | 20 | ASCII | WideCharToMultiByte
0x14000e138 | 13 | ASCII | LoadLibraryA
0x14000e148 | 20 | ASCII | GetSystemDirectoryA
0x14000e15e | 13 | ASCII | SetLastError
0x14000e16e | 12 | ASCII | GetFileTime
0x14000e17c | 13 | ASCII | LoadLibraryW
0x14000e18c | 21 | ASCII | SystemTimeToFileTime
0x14000e1a4 | 14 | ASCII | GetSystemTime
0x14000e1b4 | 14 | ASCII | GetDriveTypeW
0x14000e1c4 | 19 | ASCII | GetVolumePathNameW
0x14000e1da | 15 | ASCII | CreateProcessW
0x14000e1ec | 11 | ASCII | GlobalFree
0x14000e1fa | 13 | ASCII | GlobalUnlock
0x14000e20a | 11 | ASCII | GlobalLock
0x14000e218 | 12 | ASCII | GlobalAlloc
0x14000e226 | 17 | ASCII | CreateDirectoryW
0x14000e23a | 19 | ASCII | GetFileAttributesW
0x14000e250 | 12 | ASCII | DeleteFileW
0x14000e25e | 27 | ASCII | WritePrivateProfileStringW
0x14000e27c | 10 | ASCII | CopyFileW
0x14000e288 | 25 | ASCII | GetPrivateProfileStringW
0x14000e2a4 | 12 | ASCII | OpenProcess
0x14000e2b0 | 13 | ASCII | KERNEL32.dll
0x14000e2c0 | 11 | ASCII | LocalAlloc
0x14000e2ce | 15 | ASCII | RaiseException
